,URL,Unit_Name,Unit_ID,Apt_Name,No_Rooms,Bathroom,Street,Locality,Region,Longitude,Latitude,Furnished,Area,Floor,Tower,AC,Water_Heater,Dining_Set,Electricity,Bed,Access_Card,Kitchen,Fridge,Washing_Machine,TV,ATM,TV_Cable,Grocery,Internet,Swim_Pool,Laundry,Security,Basketball,Multipurpose_Room,Gym,Jogging,Tennis,Restaurant,Playground,Total_Facilities,Currency,Annual_Price,Monthly_Price,Deposit_Currency,Deposit_Charge,Service_Currency,Service_Charge
2154,https://jendela360.com/sewa-apartemen-kemang-village-apartment/kmva032,Kemang Village Apartment Studio Fully Furnished,kmva032,Kemang Village Apartment,0,1," Jalan Pangeran Antasari No. 36, RT.14/RW.5, Bangka, Mampang Prapatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta. 12150",Kemang,Jakarta Selatan,106.811453,-6.259374,1,43.0,Lantai Rendah,Tower Intercon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,156000000,156000000,IDR,13000000,,
2155,https://jendela360.com/sewa-apartemen-aeropolis-2-apartment/arob002,Aeropolis 2 Apartment 1BR Non Furnished,arob002,Aeropolis 2 Apartment,1,1,"Jl. Raya Marsekal Surya Dharma No. 68, Neglasari, Tangerang, Banten, Indonesia 15129",Cengkareng,Tangerang,106.6329,-6.1283,0,10.0,Lantai Rendah,Tower Residence 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,IDR,19600000,19600000,IDR,1400000,,
2156,https://jendela360.com/sewa-apartemen-utopia-extraordinary-living-residence/utpd001,Utopia Extraordinary Living Residence 3BR Fully Furnished,utpd001,Utopia Extraordinary Living Residence,3,3,"Jl. Cilandak Tengah No.28, RT.9/RW.13, Cilandak Bar., South Jakarta, Kota Jakarta Selatan, DKI Jakarta 12430",Cilandak,Jakarta Selatan,106.800676,-6.286148,1,200.0,Lantai Rendah,Tower -,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,IDR,250000000,250000000,IDR,20900000,,
2157,https://jendela360.com/sewa-apartemen-menteng-park/mepc025,Menteng Park 2BR Tower Diamond,mepc025,Menteng Park,2,2," Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",Menteng,Jakarta Pusat,106.838463,-6.191791,1,60.0,Lantai Tengah,Tower Diamond,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,IDR,130000000,130000000,IDR,10900000,,
2158,https://jendela360.com/sewa-apartemen-tamansari-semanggi-apartment/tssa087,Tamansari Semanggi Apartemen 0BR,tssa087,Tamansari Semanggi Apartment,0,1," Jalan Akri No.134, Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta 12930",Semanggi,Jakarta Selatan,106.819159,-6.226598,1,37.0,Lantai Atas,Tower A,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,IDR,60000000,30000000,IDR,5000000,IDR,560000
2159,https://jendela360.com/sewa-apartemen-hamptons-park-apartment/htpd003,Hamptons Park Apartment 3BR Fully Furnished,htpd003,Hamptons Park Apartment,3,2," Jalan Terogong Raya No.18, Cilandak Barat, Cilandak, RT.3/RW.10, Cilandak Bar., Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,187.0,Lantai Rendah,Tower D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,405000000,405000000,IDR,33800000,,
2160,https://jendela360.com/sewa-apartemen-green-pramuka-city-apartment/gprc135,Green Pramuka City Apartment 2BR Fully Furnished,gprc135,Green Pramuka City Apartment,2,1,"Jl. Jenderal Ahmad Yani Kav. 49, Rawasari, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570",Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,Lantai Tengah,Tower Penelope,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,20,IDR,46000000,46000000,IDR,3900000,IDR,620000
2161,https://jendela360.com/sewa-apartemen-st-moritz-apartment/stmc012,ST Moritz Apartment 2BR Tower New Royal,stmc012,ST Moritz Apartment,2,1,"Jalan Puri Indah Raya Blok T3 No.6, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia 11610",Puri Indah,Jakarta Barat,106.73873,-6.190723,1,84.0,Lantai Atas,Tower New Royal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,200000000,200000000,IDR,16700000,IDR,1830000
2162,https://jendela360.com/sewa-apartemen-st-moritz-apartment/stmc058,ST Moritz Apartment 2BR Fully Furnished,stmc058,ST Moritz Apartment,2,1,"Jalan Puri Indah Raya Blok T3 No.6, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia 11610",Puri Indah,Jakarta Barat,106.73873,-6.190723,1,82.0,Lantai Atas,Tower Royal suites,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,150000000,150000000,IDR,12500000,IDR,1780000
2163,https://jendela360.com/sewa-apartemen-senayan-residence/srcc013,Senayan Residences 2BR,srcc013,Senayan Residence,2,1,"Jl. Patal Senayan 1. No.5, Grogol Utara, Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia 12210",Senayan,Jakarta Selatan,106.794123,-6.222613,1,79.0,Lantai Rendah,Tower 1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,15,IDR,276000000,144000000,IDR,24000000,,
2164,https://jendela360.com/sewa-apartemen-westmark-apartment/wsmb009,Westmark Apartment 1BR View City (Sudirman),wsmb009,Westmark Apartment,1,1,"Jl. Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat 11470",Tanjung Duren,Jakarta Barat,106.793682,-6.180334,1,37.0,Lantai Rendah,Tower 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,IDR,53000000,53000000,IDR,4500000,IDR,560000
2165,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsa007,Taman Anggrek Residence Studio Fully Furnished,trsa007,Taman Anggrek Residence,0,1,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,27.0,Lantai Rendah,Tower E,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,13,IDR,57000000,57000000,IDR,4800000,IDR,680000
2166,https://jendela360.com/sewa-apartemen-menteng-square-apartment/mesc029,Menteng Square Apartment 2BR Tower C,mesc029,Menteng Square Apartment,2,1," Jln. Matraman No. 30E, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta. 13120",Menteng,Jakarta Pusat,106.851858,-6.200232,1,30.0,Lantai Atas,Tower C,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,IDR,41000000,41000000,IDR,3500000,,
2167,https://jendela360.com/sewa-apartemen-gading-mediterania-residence/gmrc013,Gading Mediterania Residence 2BR Fully Furnished,gmrc013,Gading Mediterania Residence,2,1,"Jl. Boulevard Gading Mediterania, Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia 14240",Kelapa Gading,Jakarta Utara,106.8944,-6.159513,1,39.0,Lantai Tengah,Tower Arcadia,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,IDR,60000000,60000000,IDR,5000000,IDR,650000
2168,https://jendela360.com/sewa-apartemen-royal-mediterania-garden-residence/rmgd008,Royal Mediterania Garden Residence 3BR Fully Furnished,rmgd008,Royal Mediterania Garden Residence,3,2,"Jalan Letjend. S. Parman Kav. 28, Tanjung Duren Selatan, Grogol Petamburan, Tj. Duren Sel., Grogol Petamburan, Jakarta Barat",Tanjung Duren,Jakarta Barat,106.789248,-6.176076,1,110.0,Lantai Atas,Tower MariGold,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,20,IDR,175000000,175000000,IDR,14600000,IDR,2090000
2169,https://jendela360.com/sewa-apartemen-pancoran-riverside-apartment/parc011,Pancoran Riverside Apartment 2BR Fully Furnished,parc011,Pancoran Riverside Apartment,2,1,"Jalan Pengadegan Timur I No.30, Pengadegan, Pancoran, Jakarta Selatan",Pancoran,Jakarta Selatan,106.861756,-6.252397,1,32.0,Lantai Tengah,Tower 3B,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,22,IDR,48000000,48000000,IDR,4500000,IDR,480000
2170,https://jendela360.com/sewa-apartemen-gading-mediterania-residence/gmrd002,Gading Mediterania Residence 3BR View Pool,gmrd002,Gading Mediterania Residence,3,2,"Jl. Boulevard Gading Mediterania, Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia 14240",Kelapa Gading,Jakarta Utara,106.8944,-6.159513,1,80.0,Lantai Tengah,Tower B,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,IDR,86400000,86400000,IDR,7600000,IDR,1320000
2171,https://jendela360.com/sewa-apartemen-casa-de-parco-apartment/cdpa013,Casa De Parco Apartment Studio View Garden / City,cdpa013,Casa De Parco Apartment,0,1,"Jl. Kelengkong No.24, Sampora, Cisauk, Tangerang, Banten 15345",BSD City,Tangerang,106.652113,-6.3064,1,26.3,Lantai Tengah,Tower Magnolia,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,IDR,38000000,38000000,IDR,3400000,,
2172,https://jendela360.com/sewa-apartemen-the-boulevard-apartment/tbvb007,The Boulevard Apartment 1BR Fully Furnished,tbvb007,The Boulevard Apartment,1,1,"Jl. KH Fachrudin Raya No. 5 Kampung Bali, Tanah Abang, Jakarta Pusat, DKI Jakarta, Indonesia 10250",Tanah Abang,Jakarta Pusat,106.816326,-6.183112,1,45.0,Lantai Atas,Tower 1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,IDR,90050000,90050000,IDR,7600000,IDR,860000
2173,https://jendela360.com/sewa-apartemen-the-park-residence/tpec001,The Park Residence 2BR Tower The Park,tpec001,The Park Residence,2,1,"Jl. Bukit Gading Raya Kav. 1, Kelapa Gading, RT.18/RW.8, Klp. Gading Bar., Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",Kelapa Gading,Jakarta Utara,106.895473,-6.152074,1,64.0,Lantai Atas,Tower The Park,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,19,IDR,85000000,85000000,IDR,8400000,,
2174,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc138,Bassura City Apartment 2BR View Swimming pool,bscc138,Bassura City Apartment,2,1,"Jl.Cipinang Jaya DD RT.03/08 NO.39, Cipinang Besar Selatan, Jatinegara, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",Cipinang,Jakarta Timur,106.879075,-6.225031,1,34.0,Lantai Tengah,Tower G,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,IDR,46000000,46000000,IDR,3900000,,
2175,https://jendela360.com/sewa-apartemen-fx-residence/fxrd005,FX Residence 3BR View City (Timur),fxrd005,FX Residence,3,2,"Jl. Jend. Sudirman, Jakarta Selatan , Daerah Khusus Ibukota Jakarta, Indonesia 10270",Sudirman,Jakarta Selatan,106.803295,-6.224544,1,92.0,Lantai Atas,Tower 1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,20,IDR,259200000,259200000,IDR,21600000,,
2176,https://jendela360.com/sewa-apartemen-sunter-park-view-apartment/spva048,Sunter Park View Apartment Studio Non Furnished,spva048,Sunter Park View Apartment,0,1,"Jl. Laksamana Yos Sudarso Kav. 30A, Sunter Jaya, Tanjung Priok, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14360",Sunter,Jakarta Utara,106.88373,-6.157527,0,25.0,Lantai Tengah,Tower B,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,IDR,21000000,21000000,IDR,1900000,IDR,330000
2177,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsa111,Taman Anggrek Residence Studio Tower E,trsa111,Taman Anggrek Residence,0,1,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,26.0,Lantai Atas,Tower E,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,14,IDR,43500000,3650000,IDR,3900000,IDR,650000
2178,https://jendela360.com/sewa-apartemen-puri-orchard-apartment/pucb071,Puri Orchard Apartment 1BR View city,pucb071,Puri Orchard Apartment,1,1,"Jl. Raya Adicipta Kav. 8 Lingkar Luar Barat, Rawa Buaya, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740.",Cengkareng,Jakarta Barat,106.729326,-6.166036,0,35.0,Lantai Rendah,Tower Cedar Height,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,14,IDR,51500000,51500000,IDR,4300000,IDR,530000
2179,https://jendela360.com/sewa-apartemen-signature-park-apartment/sipa001,Signature Park Apartment Studio Fully Furnished,sipa001,Signature Park Apartment,0,1,"Jl. MT. Haryono No.22, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820",Tebet,Jakarta Selatan,106.854417,-6.242631,1,23.0,Lantai Rendah,Tower TB,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,IDR,60000000,60000000,IDR,5000000,IDR,370000
2180,https://jendela360.com/sewa-apartemen-gading-mediterania-residence/gmrc015,Gading Mediterania Residence 2BR View Garden,gmrc015,Gading Mediterania Residence,2,1,"Jl. Boulevard Gading Mediterania, Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia 14240",Kelapa Gading,Jakarta Utara,106.8944,-6.159513,1,42.0,Lantai Rendah,Tower Casa Bella,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,IDR,48600000,48600000,IDR,4400000,IDR,700000
2181,https://jendela360.com/sewa-apartemen-gardenia-boulevard-apartment/gdbb013,Gardenia Boulevard Apartment 1BR Fully Furnished,gdbb013,Gardenia Boulevard Apartment,1,1,"Jl. Warung Jati Barat No.12 Jati Padang Ps. Minggu Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540",Pejaten,Jakarta Selatan,106.827411,-6.284048,1,33.0,Lantai Rendah,Tower A,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,21,IDR,48000000,48000000,IDR,4500000,IDR,420000
2182,https://jendela360.com/sewa-apartemen-royale-springhill-residence/rsrb008,Royale SpringHill Residence 1BR Semi Furnished,rsrb008,Royale SpringHill Residence,1,1,"Jalan Benyamin Sueb, Daerah Khusus Ibukota Jakarta 14410",Kemayoran,Jakarta Pusat,106.85069,-6.146146,0,79.0,Lantai Atas,Tower Magnolia,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,IDR,80000000,80000000,IDR,6700000,IDR,1190000
2183,https://jendela360.com/sewa-apartemen-marbella-kemang-residence-apartment/makf003,Marbella Kemang Residence Apartment 2BR View City,makf003,Marbella Kemang Residence Apartment,2,2,"Jl. Bangka Raya, RT.11/RW.11, Pela Mampang, Mampang Prapatan, Pela Mampang, Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720",Kemang,Jakarta Selatan,106.814385,-6.247255,1,66.0,Lantai,Tower -,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,IDR,120000000,120000000,IDR,10000000,,
2184,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc252,Bassura City Apartment 2BR Tower D,bscc252,Bassura City Apartment,2,1,"Jl.Cipinang Jaya DD RT.03/08 NO.39, Cipinang Besar Selatan, Jatinegara, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",Cipinang,Jakarta Timur,106.879075,-6.225031,1,35.0,Lantai Tengah,Tower Dahlia,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,IDR,54150000,54150000,IDR,5000000,IDR,10000
2185,https://jendela360.com/sewa-apartemen-belleza-apartment/blzd002,Belleza Apartment 3BR Fully Furnished,blzd002,Belleza Apartment,3,2,"Jl. Arteri Permata Hijau No.34, Grogol Utara, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210",Permata Hijau,Jakarta Selatan,106.783318,-6.220183,1,156.0,Lantai Atas,Tower Versailes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,283500000,283500000,IDR,23700000,IDR,2730000
2186,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsc070,Taman Anggrek Residence 2BR Semi Furnished,trsc070,Taman Anggrek Residence,2,1,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,44.0,Lantai Rendah,Tower Calypso,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,10,IDR,65000000,65000000,IDR,5500000,IDR,1100000
2187,https://jendela360.com/sewa-apartemen-sunter-park-view-apartment/spva022,Sunter Park View Apartment Studio Tower B,spva022,Sunter Park View Apartment,0,1,"Jl. Laksamana Yos Sudarso Kav. 30A, Sunter Jaya, Tanjung Priok, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14360",Sunter,Jakarta Utara,106.88373,-6.157527,1,22.0,Lantai Atas,Tower B,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,IDR,42000000,42000000,IDR,3500000,IDR,290000
2188,https://jendela360.com/sewa-apartemen-pakubuwono-house/pkhc003,Pakubuwono House 2BR + 1 Murah,pkhc003,Pakubuwono House,2,1,"Jalan Pakubuwono VI No.70, RT.3/RW.1, Gunung, Kebayoran Baru, RT.3/RW.1, Gunung, Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120",Kebayoran Baru,Jakarta Selatan,106.787445,-6.236653,1,129.0,Lantai Rendah,Tower Rosewood,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,IDR,306000000,NA,IDR,25500000,,
2189,https://jendela360.com/sewa-apartemen-mediterania-marina-ancol-apartment/mmac020,Mediterania Marina Ancol Apartment 2BR Fully Furnished,mmac020,Mediterania Marina Ancol Apartment,2,1,"Jl. Karang Bolong Raya, RT.2/RW.11, Ancol, Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",Ancol,Jakarta Utara,106.82921,-6.128082,1,48.0,Lantai Atas,Tower B,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,22,IDR,60000000,60000000,IDR,5500000,IDR,770000
2190,https://jendela360.com/sewa-apartemen-hamptons-park-apartment/htpb006,Hamptons Park Apartment 1BR Fully Furnished,htpb006,Hamptons Park Apartment,1,1," Jalan Terogong Raya No.18, Cilandak Barat, Cilandak, RT.3/RW.10, Cilandak Bar., Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,56.0,Lantai Atas,Tower B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,132000000,132000000,IDR,11000000,,
2191,https://jendela360.com/sewa-apartemen-the-summit-apartment/tsmc008,The Summit Apartment 2+1BR Fully Furnished,tsmc008,The Summit Apartment,2,3,"Jl. Boulevard Sentra, Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia 14240",Kelapa Gading,Jakarta Utara,106.908867,-6.158495,1,110.0,Lantai Rendah,Tower Everest 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,22,IDR,158000000,158000000,IDR,13400000,,
2192,https://jendela360.com/sewa-apartemen-kalibata-city-green-palace/grpc042,Kalibata City Green Palace 2BR Fully Furnished,grpc042,Kalibata City Green Palace,2,1,"Jalan Kalibata Raya, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750",Kalibata,Jakarta Selatan,106.849866,-6.257697,1,36.0,Lantai Rendah,Tower Nusa Indah,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,IDR,60500000,60500000,IDR,5400000,IDR,620000
2193,https://jendela360.com/sewa-apartemen-mediterania-garden-residence-2/mg2c175,Mediterania Garden Residence 2 2BR Fully Furnished,mg2c175,Mediterania Garden Residence 2,2,1,"RT.12/RW.6, South Tanjung Duren, Grogol petamburan, West Jakarta City",Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,Lantai Tengah,Tower Heliconia,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,IDR,66000000,66000000,IDR,5000000,IDR,760000
2194,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsc046,Taman Anggrek Residence 2BR Semi Furnished,trsc046,Taman Anggrek Residence,2,1,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,44.0,Lantai Tengah,Tower Calypso,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,11,IDR,85000000,85000000,IDR,7100000,IDR,1100000
2195,https://jendela360.com/sewa-apartemen-gading-nias-apartment/ganc044,Gading Nias Apartment 2BR View City,ganc044,Gading Nias Apartment,2,1,Jl. Raya Pagangsaan Dua No. 12 ,Kelapa Gading,Jakarta Utara,106.91636,-6.154352,1,35.0,Lantai Rendah,Tower Chrysant,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20,IDR,27000000,27000000,IDR,2300000,IDR,460000
2196,https://jendela360.com/sewa-apartemen-casablanca-east-residence/cerc011,Casablanca East Residence 2BR Fully Furnished,cerc011,Casablanca East Residence,2,1,"Jl. Pahlawan Revolusi No. 2, RT.1/RW.2, Pondok Bambu, Duren Sawit, Jakarta Timur, DKIJakarta, Indonesia 13430",Pondok Bambu,Jakarta Timur,106.89933,-6.224079,1,42.0,Lantai Tengah,Tower Dallas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,22,IDR,45000000,45000000,IDR,3800000,,
2197,https://jendela360.com/sewa-apartemen-paladian-park/plpd003,Paladian Park 3BR View City,plpd003,Paladian Park,3,2," Jl. Bukit Gading Raya No.Kav. 1, RT.18/RW.8, Klp. Gading Bar., Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",Kelapa Gading,Jakarta Utara,106.896158,-6.15209,1,110.0,Lantai Rendah,Tower B,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,IDR,130000000,130000000,IDR,10900000,,
2198,https://jendela360.com/sewa-apartemen-gading-nias-apartment/gana007,Gading Nias Apartment Studio View City,gana007,Gading Nias Apartment,0,1,Jl. Raya Pagangsaan Dua No. 12 ,Kelapa Gading,Jakarta Utara,106.91636,-6.154352,1,21.0,Lantai Tengah,Tower Emerald,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21,IDR,23000000,23000000,IDR,2000000,IDR,280000
2199,https://jendela360.com/sewa-apartemen-the-mansion-kemang/tmka007,The Mansion Kemang Studio Fully Furnished,tmka007,The Mansion Kemang,0,1,"Jl. Kemang Raya No.3-5, Bangka, Mampang Prpt., Jakarta Selatan, DKI Jakarta, Indonesia 12720",Kemang,Jakarta Selatan,106.810318,-6.255134,1,60.0,Lantai Tengah,Tower South,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,144000000,144000000,IDR,12000000,,
2200,https://jendela360.com/sewa-apartemen-grand-kamala-lagoon-apartment/gklb005,Grand Kamala Lagoon Apartment 1BR View Taman,gklb005,Grand Kamala Lagoon Apartment,1,1,"Jl. KH. Noer Ali No. 3A, Pekayon Jaya, Bekasi Selatan, Bekasi, Jawa Barat 17148",Pekayon,Bekasi,106.9791,-6.2507,1,30.0,Lantai Tengah,Tower Barclay,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,16,IDR,40000000,40000000,IDR,4200000,,
2201,https://jendela360.com/sewa-apartemen-mutiara-bekasi-apartment/mbka001,Mutiara Bekasi Apartment Studio Tower A,mbka001,Mutiara Bekasi Apartment,0,1,"Jl. Jend. Ahmad Yani, Pekayon Jaya, Bekasi Barat, Kota Bekasi 17148",Pekayon,Bekasi,106.9906,-6.2519,1,36.0,Lantai Rendah,Tower A,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,15,IDR,36000000,36000000,IDR,3000000,,
2202,https://jendela360.com/sewa-apartemen-grand-itc-permata-hijau/gphd005,Grand ITC Permata Hijau 3BR Fully Furnished,gphd005,Grand ITC Permata Hijau,3,2," Jalan Arteri Permata Hijau, Kebayoran Lama, Grogol Utara, Kby. Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210",Permata Hijau,Jakarta Selatan,106.783223,-6.220912,1,140.0,Lantai Tengah,Tower B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,180000000,180000000,IDR,15000000,,
2203,https://jendela360.com/sewa-apartemen-the-mansion-kemayoran-jasmine/tmjc030,The Mansion Kemayoran Jasmine 2BR Fully Furnished,tmjc030,The Mansion Kemayoran Jasmine,2,1," Jl. Trembesi, Pademangan Tim., Pademangan, Kota Jkt Utara, DKI Jakarta 14410",Kemayoran,Jakarta Pusat,106.854936,-6.147823,1,74.0,Lantai Atas,Tower Dorada,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,100000000,100000000,IDR,8400000,IDR,1480000
